code,sh.600028,sh.600030,sh.600031,sh.600036,sh.600048,sh.600050,sh.600089,sh.600104,sh.600150,sh.600276,sh.600309,sh.600406,sh.600436,sh.600438,sh.600690,sh.600809,sh.600887,sh.600900,sh.600941,sh.601012,sh.601088,sh.601166,sh.601225,sh.601288,sh.601318,sh.601328,sh.601390,sh.601398,sh.601601,sh.601628,sh.601633,sh.601658,sh.601668,sh.601669,sh.601728,sh.601857,sh.601888,sh.601899,sh.601919,sh.601985,sh.601988,sh.603259,sh.603288,sh.603501,sh.603986,sh.688012,sh.688041,sh.688111,sh.688981
sh.601288,243.58629804955967,575.4601195043565,305.59633857120645,382.95808169859487,569.4967637519196,432.9339165417336,547.2359475607668,736.1472085171238,689.9054614505291,468.91606579169184,564.7757002594427,439.9418522427734,469.6931120317792,428.7948389286846,531.6042640732672,467.89753862890524,636.4031823255679,446.624029862715,330.26853620047245,574.9759063598823,249.79910599227753,265.92137566667657,316.6745455147447,0.0,420.3998710868272,366.4557004705065,614.5083106237557,250.78260441716603,524.7231712716924,733.7630889757719,543.22077691374,215.07635567869346,348.6048745729673,768.2426552368834,234.24945325446464,293.5834281062994,694.8779514258113,418.1943745382746,480.0414345301677,359.2518717373232,167.5919053805011,665.6740012842719,460.289094365409,571.3543452462736,673.6278997539872,715.9891068739006,477.6561829219024,523.2706483791645,459.5966678022472
sh.601318,448.1792587654427,323.9850300007707,218.29022594668834,423.8034939332603,505.26864023637506,398.77652028344755,726.524226187215,928.2554751811876,720.3240195336324,311.9134003304265,449.7192524180143,321.2987433438485,460.0631812705398,578.6526227708576,320.08759077240506,653.1329954142715,700.109529488181,628.686080902812,382.7103370370446,421.4621775083593,325.21386400561744,262.05972689011605,268.1556548199706,420.3998710868272,0.0,804.7146065655005,713.1596946630373,576.7268153768266,184.69897979172646,330.3780854144091,300.91843611302136,470.25507078696023,404.2208723777707,961.4914986976733,356.30128159957013,445.14080782257776,844.0986303115415,349.7843955209911,394.6435965839975,519.1891778804865,451.5339884605842,475.09589338849526,337.87662981321023,606.8820588892304,829.8983759951905,855.9780255443308,214.80737196816813,473.3939337904957,550.3773320887449
sh.601328,469.4953675781289,874.8924565312614,672.0728513319904,320.48997921094804,824.1381630988753,386.41671253754555,829.6287419054111,745.0654259546177,541.3954728424436,722.0249251986921,623.8109476598393,746.6279227129507,773.2330446754402,833.3878147451633,839.4365316649059,461.7417906235101,829.19732530841,586.2157145718816,555.7279722861628,763.5373692765702,480.1271255304607,388.8801327694578,641.8465354048402,366.4557004705065,804.7146065655005,0.0,436.58276258001536,179.6230692529739,798.9718067776524,854.6426290321117,888.9492278363339,269.06438502733704,372.10868374091905,448.5364719396598,548.9060891100536,437.1497786493861,733.3411907620793,458.0262937314969,691.7397221349694,384.34052616339017,346.69919551682335,742.1349982653412,663.1868369933999,897.7334557030043,772.723115430166,759.9538290209811,868.4265649058201,707.4300571151291,679.4861509741522
sh.601390,640.5964694597158,491.1122190103196,664.5024296631944,263.4994693577417,392.16024257041374,316.9757200984212,393.25605623702086,408.4622324618617,228.47039700351442,734.9933887838278,283.3551485525768,541.0997396365455,428.6748494626877,652.7434441119829,436.96414484930756,301.7334143272717,345.5117037230319,439.9301635792581,421.0302776394652,426.70777442113837,497.6793357571391,313.1607218514671,568.833045328267,614.5083106237557,713.1596946630373,436.58276258001536,0.0,428.4249350628552,577.81874107023,584.6625929310868,510.23536145083483,430.47210947059506,262.1117735005267,92.35794102563403,624.7009507611409,414.9443312275825,304.0421303383821,257.55496373339236,285.88586911058405,353.6822898165774,610.3167565713663,314.84535861796996,417.94894558331066,471.05558771337473,360.78902804241596,381.1341506446048,687.5643589226639,304.4429076238654,313.14144299270765
sh.601398,291.46203218424296,646.6814825693724,443.38703176068316,251.0147575565262,583.3953808145905,294.85121972660403,681.2084065447162,667.0165051596186,480.4015912239473,527.2447296939197,492.34548721798984,556.5933333739547,592.8579257216238,661.3223018020644,626.0461028256668,450.3799762303721,620.6761965674758,462.59675725006053,371.74608804388413,696.2121785330887,308.6278286994195,237.0598342557862,455.4972629434525,250.78260441716603,576.7268153768266,179.6230692529739,428.4249350628552,0.0,714.2951249684695,708.5472473214901,656.4463593964399,147.82578322530912,258.31077492181214,507.4031039564506,392.8284714789849,307.9926305129354,626.7274108692853,307.16736064966744,484.24132495819873,310.50870819092245,237.6594406000478,680.4901351764302,514.4915393119926,633.134692199932,647.9748330157977,708.8331635499588,615.0352703306645,589.2009146366868,511.86014048443036
sh.601601,597.4632611037014,290.7727096624473,284.76260689154,632.5471087469202,297.9671724553227,513.2623928264978,303.8677962859607,542.024784362683,574.5356102166121,308.05219043412353,325.68088868610255,251.2263638721768,338.97239129615485,441.06571033324735,285.8931108142415,388.267843513706,267.7980158772217,563.7101371877831,513.3100171849094,327.4835667557251,543.7621918786374,417.25500262220737,376.86570816126886,524.7231712716924,184.69897979172646,798.9718067776524,577.81874107023,714.2951249684695,0.0,271.17478860127545,293.3807150815786,627.163239833552,602.858995216432,671.5271091369302,406.78303701041006,669.7264685658231,425.0668382780651,468.6643811511733,314.2576257251917,615.0601642553333,643.1505209330992,308.6473238275214,298.5766507898033,299.2403837308078,418.6640692931669,441.22695910374676,274.19880808854793,285.077983111384,395.6254507308704
sh.601628,463.9140112167145,304.299582599793,499.11127284013,637.9212020153584,359.0289238543263,648.0426446952614,458.054622099589,651.5379392607001,679.1420649008616,545.4466814808372,270.05719628197744,261.66864457869394,309.25525390287834,512.4500706962967,302.4557607124884,504.74389970550305,417.7113974757029,803.1530592975274,583.0426968441186,402.8367549376496,598.9083037311547,461.277525255224,510.73104955208356,733.7630889757719,330.3780854144091,854.6426290321117,584.6625929310868,708.5472473214901,271.17478860127545,0.0,322.71846030333506,861.764101121176,513.3650648539981,700.9048015013437,546.459245086193,650.7428777926614,580.3297844386693,505.26363887190155,307.8105384120645,738.2749387756492,518.330515405666,427.8682859589391,389.7938511482822,335.63595942633543,550.7699666163107,590.638863260673,319.05292915729774,284.9210722898009,401.8772671054772
sh.601633,538.1952849624618,169.0692087694948,281.37255497670134,592.1753543380598,275.2879484654807,441.8696479612069,264.7384168968304,378.3544079180836,539.6971828035907,283.6593878165991,182.75478430019058,266.991281644151,203.789559361384,470.03638365584624,194.06794152433497,349.0298504631975,276.8290746939835,455.7627866491236,382.36506230961896,281.8629247823772,459.5892797457832,424.3181936929945,373.99931540339605,543.22077691374,300.91843611302136,888.9492278363339,510.23536145083483,656.4463593964399,293.3807150815786,322.71846030333506,0.0,575.8053325493634,491.5046305463999,513.5598850691147,519.0290743999248,494.9212827675496,341.0343717239884,425.1748049384075,197.3350663619831,580.4504824658364,606.7718481129468,237.65206332101042,179.143781019196,228.49615049583224,353.9080363376909,393.4854152354294,254.730774338851,220.75510470596157,395.30714288010574
sh.601658,277.7968837479958,587.5444712072258,371.69280643858,208.70771316648293,617.2710348629474,302.08218794503637,624.1366671961157,674.4151012325863,521.7023453608793,490.91236043838103,515.3704480494014,505.59199450841254,521.6941004414546,491.3368486062462,547.9504756951768,407.7333957226086,593.4569489018497,520.0315249137158,344.3526367923616,604.7122831009278,277.19390990369044,177.0378678863508,386.02965112250536,215.07635567869346,470.25507078696023,269.06438502733704,430.47210947059506,147.82578322530912,627.163239833552,861.764101121176,575.8053325493634,0.0,233.64504635003942,558.2953123996306,305.90093724604924,260.04905460628424,603.584126570126,309.50367272405356,446.3850199529691,318.31050568001245,207.02201412176913,633.5341502179624,443.6233578704403,546.327882887914,631.3652096132082,718.354521049876,521.1727573793836,518.8773230668725,399.8903966204407
sh.601668,379.174071353881,443.5337046359866,341.2896008662643,169.8203228106622,347.46681377291094,150.23360606035715,395.61395212895115,484.58592103078973,390.9677425272784,391.6662258581635,403.9947826255058,414.7988580711259,487.1197470334935,474.23739203712444,458.44735264460985,248.64061005383843,370.7718489220295,375.8542367787264,261.2542846640384,444.03086175929235,245.30802480385717,130.70188309169652,299.0932783611747,348.6048745729673,404.2208723777707,372.10868374091905,262.1117735005267,258.31077492181214,602.858995216432,513.3650648539981,491.5046305463999,233.64504635003942,0.0,362.40756468582924,279.87281199710594,252.1833529382612,415.3364247467497,141.82521172114386,273.0097511514731,229.11735573596997,358.0030862132957,421.70053805371583,342.035964594502,421.8977728058785,376.68625928906226,476.4073429129078,435.33734097185516,321.6813053789426,297.82343256852556
